RA,ra_num,ano_base,Fase_num,categoria_risco,score_risco,IAN,INDE_final,IPS,IEG,queda_recente,delta_INDE
RA-535,535,2023,2,MEDIO,0.5091300527240774,10.0,8.0027,5.0,9.4,0,1.0497000000000005
RA-469,469,2023,2,MEDIO,0.5085940246045695,5.0,7.482533333,2.52,9.3,1,-0.14146666699999955
RA-568,568,2023,2,MEDIO,0.5069595782073814,2.5,6.9647,5.0,7.9,1,-0.3413000000000004
RA-516,516,2023,2,MEDIO,0.5059314586994728,10.0,8.6807,2.52,9.8,1,-0.2223000000000006
RA-1084,1084,2023,2,MEDIO,0.5042530755711775,10.0,7.9948,2.52,10.0,0,
RA-644,644,2023,2,MEDIO,0.5034534270650264,5.0,6.897033333,7.52,5.6,1,-0.9329666669999996
RA-566,566,2023,2,MEDIO,0.5030052724077329,5.0,7.7227,2.52,8.8,1,-0.006300000000000416
RA-557,557,2023,2,MEDIO,0.5010105448154657,10.0,8.7717,5.0,8.2,0,0.43769999999999953
RA-375,375,2023,2,MEDIO,0.4945957820738137,5.0,7.070833333,5.0,9.9,1,-0.760166667
RA-1116,1116,2023,2,MEDIO,0.49457820738137076,5.0,6.956533333,5.0,9.2,0,
RA-1100,1100,2023,2,MEDIO,0.49262741652021086,10.0,8.261033333,5.0,9.2,0,
RA-1102,1102,2023,2,MEDIO,0.49049209138840066,10.0,8.123033333,5.0,9.5,0,
RA-1080,1080,2023,2,MEDIO,0.49038664323374337,5.0,6.571966667,5.0,10.0,0,
RA-513,513,2023,2,MEDIO,0.48888400702987694,10.0,8.297866667,2.52,9.7,0,0.06886666699999999
RA-525,525,2023,2,MEDIO,0.4884534270650263,5.0,7.911366667,2.52,8.6,1,-0.10163333299999966
RA-1082,1082,2023,2,MEDIO,0.4856942003514939,5.0,7.1617,2.52,9.5,0,
RA-524,524,2023,2,MEDIO,0.4842442882249561,5.0,7.331133333,2.52,9.2,0,0.3841333330000003
RA-1099,1099,2023,2,MEDIO,0.48313708260105453,5.0,7.113533333,2.52,9.6,0,
RA-599,599,2023,2,MEDIO,0.4823725834797891,10.0,8.532866667,2.52,9.5,0,0.3328666670000011
RA-1086,1086,2023,2,MEDIO,0.4821880492091389,5.0,7.2382,2.52,9.4,0,
RA-409,409,2023,2,MEDIO,0.48107205623901583,5.0,7.621466667,2.52,9.5,1,-0.5285333330000004
RA-1087,1087,2023,2,MEDIO,0.4809490333919157,5.0,7.2067,2.52,9.5,0,
RA-376,376,2023,2,MEDIO,0.48092267135325134,5.0,7.1392,2.52,9.6,0,0.18219999999999992
RA-456,456,2023,2,MEDIO,0.47988576449912124,5.0,7.518,4.39,8.3,0,0.3250000000000002
RA-548,548,2023,2,MEDIO,0.4754920913884007,5.0,7.4322,2.52,9.1,0,0.1402000000000001
RA-626,626,2023,2,MEDIO,0.47461335676625654,5.0,7.231033333,4.39,9.2,0,1.4130333330000004
RA-1098,1098,2023,2,MEDIO,0.4732513181019332,5.0,7.2787,2.52,9.5,0,
RA-610,610,2023,2,MEDIO,0.4731458699472759,10.0,8.2857,2.52,10.0,0,0.10570000000000057
RA-531,531,2023,2,MEDIO,0.4705096660808436,10.0,8.3252,2.52,10.0,0,0.2682000000000002
RA-760,760,2023,2,MEDIO,0.46841827768014055,5.0,6.548333333,7.52,8.8,1,-1.6236666670000002
RA-1106,1106,2023,2,MEDIO,0.4679789103690685,5.0,7.1642,5.0,9.3,0,
RA-433,433,2023,2,MEDIO,0.46555360281195074,5.0,6.5982,7.52,7.2,0,1.0412
RA-1110,1110,2023,2,MEDIO,0.46442003514938485,5.0,7.248566667,5.0,9.2,0,
RA-586,586,2023,2,MEDIO,0.4624956063268893,10.0,8.4242,2.52,10.0,0,0.43620000000000037
RA-500,500,2023,2,MEDIO,0.4618629173989455,10.0,8.427533333,2.52,10.0,0,0.1955333330000002
RA-503,503,2023,2,MEDIO,0.4593321616871705,10.0,8.4682,2.52,10.0,0,0.5181999999999993
RA-472,472,2023,2,MEDIO,0.4574077328646748,5.0,6.6858,7.52,7.1,0,0.7558000000000007
RA-1096,1096,2023,2,MEDIO,0.45645869947275924,10.0,8.615533333,2.52,9.9,0,
RA-1119,1119,2023,2,MEDIO,0.4552811950790861,5.0,7.192,3.77,9.7,0,
RA-365,365,2023,2,MEDIO,0.4539279437609842,10.0,8.6587,2.52,9.9,0,0.595699999999999
RA-539,539,2023,2,MEDIO,0.45205623901581726,5.0,7.796866667,2.52,8.6,0,0.13186666699999972
RA-1083,1083,2023,2,MEDIO,0.4512126537785589,10.0,8.2345,5.0,10.0,0,
RA-506,506,2023,2,MEDIO,0.4476274165202109,5.0,7.750033333,5.0,8.1,0,0.6180333330000005
RA-1104,1104,2023,2,MEDIO,0.4458875219683656,5.0,7.265533333,2.52,10.0,0,
RA-434,434,2023,2,MEDIO,0.44511423550087864,5.0,7.069766667,7.52,8.0,1,-0.3332333329999999
RA-1121,1121,2023,2,MEDIO,0.44447275922671353,10.0,8.049,6.26,9.9,0,
RA-1140,1140,2023,2,MEDIO,0.4434094903339191,10.0,7.703533333,7.52,8.7,0,
RA-528,528,2023,2,MEDIO,0.4421177504393673,5.0,7.6892,5.0,8.5,0,2.3541999999999996
RA-1127,1127,2023,2,MEDIO,0.4407469244288225,10.0,8.3167,5.02,9.9,0,
RA-642,642,2023,2,MEDIO,0.4405008787346221,10.0,8.416866667,6.27,9.2,0,0.6668666670000007
RA-1135,1135,2023,2,MEDIO,0.44027240773286463,10.0,7.453833333,7.52,9.4,0,
RA-1092,1092,2023,2,MEDIO,0.44006151142355016,5.0,7.41,2.52,9.8,0,
RA-1124,1124,2023,2,MEDIO,0.4364499121265377,5.0,6.667866667,7.52,8.0,0,
RA-479,479,2023,2,MEDIO,0.4344991212653779,10.0,8.988866667,2.52,10.0,0,0.5238666670000001
RA-578,578,2023,2,MEDIO,0.43402460456942005,10.0,9.013866667,2.52,10.0,0,0.19986666700000022
RA-649,649,2023,2,MEDIO,0.43216168717047454,5.0,7.579533333,3.77,9.3,0,0.27753333300000005
RA-1088,1088,2023,2,MEDIO,0.43173110720562397,5.0,7.4717,2.52,9.8,0,
RA-558,558,2023,2,MEDIO,0.43099297012302284,2.5,6.615333333,5.0,9.4,0,1.076333333
RA-653,653,2023,2,MEDIO,0.4262302284710018,5.0,7.385666667,6.27,9.8,1,-0.7153333330000011
RA-350,350,2023,2,MEDIO,0.4252636203866432,5.0,7.972033333,2.52,9.7,1,-0.2339666669999998
RA-1130,1130,2023,2,MEDIO,0.41855008787346215,10.0,8.0037,7.52,8.4,0,
RA-573,573,2023,2,MEDIO,0.4151933216168717,5.0,7.774366667,5.0,9.8,1,-0.48663333299999945
RA-360,360,2023,3,ALTO,0.867091388400703,10.0,5.790875,2.52,7.3,1,-1.2841250000000004
RA-463,463,2023,3,ALTO,0.8634007029876977,10.0,6.382383333,2.52,5.4,1,-0.027616667000000206
RA-476,476,2023,3,ALTO,0.8383040421792618,10.0,6.492408333,2.52,7.0,1,-0.43859166699999985
RA-478,478,2023,3,ALTO,0.8363005272407733,10.0,6.443616667,2.52,7.3,1,-0.26538333299999994
RA-234,234,2023,3,ALTO,0.8283655536028119,10.0,6.248741667,2.52,8.0,1,-0.4702583330000003
RA-391,391,2023,3,ALTO,0.827469244288225,10.0,6.5107,2.52,7.5,1,-0.6063000000000001
RA-1159,1159,2023,3,ALTO,0.8234446397188049,10.0,5.913883333,2.52,6.6,0,
RA-444,444,2023,3,ALTO,0.8165026362038664,10.0,5.958791667,5.0,7.9,1,-0.7062083330000002
RA-356,356,2023,3,ALTO,0.7991300527240773,10.0,6.452008333,2.52,8.5,1,-0.23799166700000018
RA-402,402,2023,3,ALTO,0.772170474516696,10.0,6.632716667,2.52,7.3,0,1.3717166670000003
RA-1168,1168,2023,3,ALTO,0.7643409490333919,10.0,5.886625,2.52,8.8,0,
RA-387,387,2023,3,ALTO,0.7480667838312829,5.0,4.794333333,2.52,6.8,1,-1.5286666670000004
RA-398,398,2023,3,ALTO,0.745377855887522,10.0,7.153766667,2.52,8.1,1,-0.5882333329999998
RA-384,384,2023,3,ALTO,0.7452987697715291,10.0,6.757958333,2.52,9.1,1,-0.8000416669999995
RA-1164,1164,2023,3,ALTO,0.7377152899824253,10.0,6.910091667,2.52,7.5,0,
RA-1160,1160,2023,3,ALTO,0.7270650263620386,10.0,6.636166667,2.52,8.7,0,
RA-386,386,2023,3,ALTO,0.7258435852372583,5.0,5.758425,2.52,7.0,1,-0.3455750000000002
RA-368,368,2023,3,ALTO,0.7095782073813709,5.0,5.796458333,2.52,7.7,1,-1.172541667
RA-454,454,2023,3,ALTO,0.7085764499121265,5.0,4.603416667,5.0,7.5,1,-0.9575833329999996
RA-399,399,2023,3,ALTO,0.7082161687170474,10.0,7.000033333,2.52,8.2,0,0.4200333330000001
RA-380,380,2023,3,ALTO,0.7017574692442883,5.0,4.912375,2.52,6.4,0,0.3563749999999999
RA-464,464,2023,3,ALTO,0.6966080843585237,5.0,6.081675,2.52,7.7,1,-0.6633250000000004
RA-390,390,2023,3,ALTO,0.693585237258348,10.0,6.905741667,2.52,8.8,0,0.12974166700000023
RA-474,474,2023,3,ALTO,0.6921792618629174,5.0,5.283583333,5.0,7.8,1,-1.1624166669999996
RA-395,395,2023,3,ALTO,0.6915992970123023,10.0,7.469175,2.52,8.6,1,-0.21382499999999993
RA-412,412,2023,3,ALTO,0.6910720562390159,10.0,7.373891667,2.52,8.9,1,-0.1821083330000004
RA-331,331,2023,3,ALTO,0.6901054481546572,10.0,7.039791667,2.52,8.6,0,0.40379166700000013
RA-1161,1161,2023,3,ALTO,0.6781898066783831,10.0,7.317791667,2.52,8.1,0,
RA-377,377,2023,3,ALTO,0.6774780316344463,10.0,7.205041667,5.0,7.6,0,0.4620416669999994
RA-388,388,2023,3,ALTO,0.6759578207381371,5.0,5.630833333,5.63,7.4,1,-1.023166667
RA-420,420,2023,3,ALTO,0.6733567662565906,10.0,7.356358333,2.52,9.3,1,-0.1046416670000001
RA-300,300,2023,3,ALTO,0.6709138840070299,5.0,5.616691667,2.52,7.5,0,0.05969166700000006
RA-362,362,2023,3,ALTO,0.6703514938488577,10.0,6.392625,7.52,7.5,1,-1.0203750000000005
RA-468,468,2023,3,ALTO,0.6661247803163445,5.0,5.911108333,6.27,6.0,1,-0.4018916670000001
RA-383,383,2023,3,ALTO,0.6637258347978909,10.0,7.5408,3.14,8.8,1,-0.8592000000000004
RA-426,426,2023,3,ALTO,0.6599384885764499,5.0,6.329158333,5.0,7.6,1,-0.020841667000000008
RA-1148,1148,2023,3,ALTO,0.6547100175746924,10.0,7.227866667,3.77,8.6,0,
RA-462,462,2023,3,ALTO,0.6511599297012303,5.0,6.2267,5.0,8.1,1,-0.3993000000000002
RA-374,374,2023,3,ALTO,0.6489367311072056,10.0,7.533891667,5.63,8.3,1,-0.2131083330000001
RA-367,367,2023,3,ALTO,0.6481898066783831,10.0,7.38685,2.52,8.7,0,0.43684999999999974
RA-315,315,2023,3,ALTO,0.6422847100175746,5.0,5.977708333,5.0,6.8,0,0.3057083330000001
RA-273,273,2023,3,ALTO,0.6421265377855887,5.0,6.337116667,2.52,7.4,0,0.6581166669999998
RA-443,443,2023,3,ALTO,0.641511423550088,5.0,6.895508333,2.52,7.5,1,-0.5864916669999998
RA-336,336,2023,3,ALTO,0.6340597539543058,5.0,5.887708333,6.89,7.5,1,-0.899291667
RA-1162,1162,2023,3,ALTO,0.6333831282952549,10.0,7.44215,3.77,8.5,0,
RA-330,330,2023,3,ALTO,0.6312653778558875,5.0,6.084875,6.89,7.2,1,-0.3611249999999995
RA-442,442,2023,3,ALTO,0.6309929701230228,10.0,6.814166667,7.52,7.6,1,-1.4118333330000006
RA-1156,1156,2023,3,ALTO,0.6303427065026362,10.0,7.340775,2.52,9.2,0,
RA-347,347,2023,3,ALTO,0.6294903339191565,10.0,7.61835,2.52,9.5,1,-0.28964999999999996
RA-249,249,2023,3,ALTO,0.6265465729349736,5.0,5.444625,5.0,8.2,0,0.34762499999999985
RA-471,471,2023,3,ALTO,0.6234270650263621,10.0,6.855541667,6.27,9.0,0,0.32054166699999964
RA-304,304,2023,3,ALTO,0.623427065026362,5.0,6.241583333,5.0,8.8,1,-0.11341666700000008
RA-450,450,2023,3,ALTO,0.6219244288224957,5.0,6.819625,2.52,8.4,1,-1.0233749999999997
RA-381,381,2023,3,ALTO,0.6110984182776802,5.0,5.758041667,6.89,8.4,1,-0.6959583330000001
RA-1158,1158,2023,3,ALTO,0.6072759226713532,5.0,6.306666667,2.52,8.6,0,
RA-343,343,2023,3,ALTO,0.6015289982425308,5.0,6.779591667,6.26,7.2,1,-0.12040833300000031
RA-227,227,2023,3,ALTO,0.5981722319859402,10.0,7.722125,5.63,7.5,0,1.251125
RA-250,250,2023,3,ALTO,0.5956063268892795,10.0,7.598208333,5.63,9.3,1,-0.35979166700000054
RA-440,440,2023,3,ALTO,0.5947715289982425,10.0,6.989208333,7.52,8.2,1,-0.3397916670000001
RA-359,359,2023,3,ALTO,0.5935413005272409,10.0,7.627125,2.52,9.2,0,1.0211250000000005
RA-424,424,2023,3,ALTO,0.5932425307557118,10.0,7.72685,2.52,9.9,1,-0.21315000000000062
RA-1143,1143,2023,3,ALTO,0.5844551845342706,5.0,6.445933333,6.26,7.0,0,
RA-187,187,2023,3,ALTO,0.5818541300527241,10.0,7.809875,2.52,9.9,1,-0.11812500000000004
RA-345,345,2023,3,ALTO,0.5816871704745167,5.0,6.534766667,6.26,6.8,0,0.7847666670000004
RA-1145,1145,2023,3,ALTO,0.5756590509666081,10.0,7.484375,4.39,9.5,0,
RA-400,400,2023,3,ALTO,0.5756414762741653,5.0,6.529425,2.52,9.0,0,0.487425
RA-415,415,2023,3,ALTO,0.5744200351493849,10.0,7.18805,7.52,8.2,1,-0.5069500000000007
RA-1144,1144,2023,3,ALTO,0.5737697715289982,10.0,7.410625,5.02,9.4,0,
RA-419,419,2023,3,ALTO,0.5654657293497364,10.0,7.7261,2.52,9.5,0,0.36709999999999976
RA-1167,1167,2023,3,ALTO,0.5642267135325132,2.5,6.021891667,2.52,7.6,0,
RA-364,364,2023,3,ALTO,0.5638312829525484,10.0,7.734891667,6.89,9.0,1,-1.0151083329999997
RA-298,298,2023,3,ALTO,0.5637258347978911,5.0,6.824333333,2.52,8.6,0,0.4153333330000004
RA-382,382,2023,3,ALTO,0.5631195079086116,5.0,6.223833333,6.26,9.4,1,-0.5531666670000002
RA-247,247,2023,3,ALTO,0.5593409490333919,10.0,7.221958333,7.52,8.5,1,-0.49804166699999985
RA-190,190,2023,3,ALTO,0.5585764499121266,5.0,6.934158333,2.52,9.5,1,-0.4008416669999999
RA-421,421,2023,3,ALTO,0.5564411247803164,10.0,8.030716667,2.52,9.9,1,-0.6862833330000004
RA-467,467,2023,3,ALTO,0.5535940246045695,5.0,6.552916667,3.14,9.2,0,0.17291666699999997
RA-428,428,2023,3,ALTO,0.5521792618629174,10.0,7.821816667,2.52,9.5,0,0.1388166670000004
RA-1150,1150,2023,3,BAIXO,0.38717926186291746,2.5,7.076008333,2.52,9.8,0,
RA-457,457,2023,3,BAIXO,0.38493848857644986,10.0,8.256833333,7.52,8.6,0,0.5768333329999997
RA-417,417,2023,3,BAIXO,0.3788137082601054,10.0,8.257658333,7.52,9.7,1,-0.17034166700000064
RA-1155,1155,2023,3,BAIXO,0.3736994727592267,5.0,7.821633333,5.63,9.2,0,
RA-338,338,2023,3,BAIXO,0.35754833040421785,10.0,8.287441667,7.52,9.1,0,1.4504416669999998
RA-459,459,2023,3,BAIXO,0.35246045694200345,10.0,8.240016667,7.52,9.3,0,0.9600166670000005
RA-199,199,2023,3,BAIXO,0.33710896309314586,5.0,7.892341667,7.51,7.6,0,0.3283416670000001
RA-260,260,2023,3,BAIXO,0.3362478031634446,10.0,8.080008333,7.52,9.9,0,0.6400083329999999
RA-179,179,2023,3,BAIXO,0.3301845342706502,10.0,8.437641667,7.52,9.4,0,0.4446416669999991
RA-342,342,2023,3,BAIXO,0.3216168717047451,5.0,7.539875,7.52,8.6,0,0.5988750000000005
RA-407,407,2023,3,BAIXO,0.3053778558875219,5.0,7.665083333,7.52,8.6,0,0.4700833329999998
RA-1166,1166,2023,3,BAIXO,0.2981810193321617,5.0,7.307858333,7.52,9.6,0,
RA-283,283,2023,3,BAIXO,0.27627416520210896,5.0,7.549025,7.52,9.5,0,0.4180250000000001
RA-1163,1163,2023,3,BAIXO,0.26003514938488576,5.0,7.749391667,7.52,9.3,0,
RA-332,332,2023,3,BAIXO,0.2527680140597539,5.0,8.002591667,8.76,8.4,0,0.11959166700000079
RA-1153,1153,2023,3,BAIXO,0.19492091388400704,5.0,7.968658333,7.52,10.0,0,
RA-352,352,2023,3,MEDIO,0.5516871704745167,10.0,7.840341667,6.26,8.1,0,0.006341667000000051
RA-1151,1151,2023,3,MEDIO,0.5515465729349737,10.0,7.829958333,2.52,9.5,0,
RA-303,303,2023,3,MEDIO,0.5500615114235501,5.0,5.914291667,7.52,7.3,1,-0.11570833300000061
RA-223,223,2023,3,MEDIO,0.5496485061511422,5.0,5.089833333,7.52,4.5,0,0.12383333299999943
RA-425,425,2023,3,MEDIO,0.5484270650263621,10.0,8.10555,2.52,9.9,1,-0.011450000000001737
RA-430,430,2023,3,MEDIO,0.5470826010544816,5.0,7.146716667,2.52,9.3,1,-0.4382833330000002
RA-392,392,2023,3,MEDIO,0.5468541300527241,5.0,6.567208333,2.52,9.5,0,0.1492083329999998
RA-432,432,2023,3,MEDIO,0.5436906854130054,5.0,6.850183333,2.52,9.0,0,0.5101833330000005
RA-613,613,2023,3,MEDIO,0.542311072056239,5.0,6.864508333,5.0,9.4,1,-1.2564916670000006
RA-470,470,2023,3,MEDIO,0.5409929701230228,5.0,6.993766667,5.0,9.2,1,-0.38423333300000007
RA-458,458,2023,3,MEDIO,0.5385940246045694,5.0,6.312083333,7.52,6.9,1,-0.19991666699999922
RA-1165,1165,2023,3,MEDIO,0.5380755711775044,10.0,7.880716667,5.0,9.1,0,
RA-418,418,2023,3,MEDIO,0.536115992970123,10.0,8.1686,2.52,10.0,1,-0.0064000000000010715
RA-465,465,2023,3,MEDIO,0.5354920913884007,10.0,8.012875,2.52,9.4,0,0.0008749999999988489
RA-1154,1154,2023,3,MEDIO,0.5322144112478032,10.0,7.701125,5.63,9.3,0,
RA-236,236,2023,3,MEDIO,0.5293497363796134,10.0,7.337116667,7.52,7.5,0,0.22711666699999977
RA-449,449,2023,3,MEDIO,0.5292970123022847,10.0,7.396508333,7.52,7.2,0,1.253508333
RA-170,170,2023,3,MEDIO,0.5260808435852373,5.0,7.062433333,2.52,8.9,0,0.05543333300000075
RA-339,339,2023,3,MEDIO,0.5259402460456941,10.0,7.377583333,7.52,8.9,1,-1.110416667
RA-1152,1152,2023,3,MEDIO,0.5255272407732865,5.0,6.544916667,5.0,9.4,0,
RA-410,410,2023,3,MEDIO,0.509103690685413,5.0,6.140808333,7.52,5.8,0,0.465808333
RA-414,414,2023,3,MEDIO,0.5090685413005273,10.0,7.25025,7.52,9.5,1,-0.0337499999999995
RA-1146,1146,2023,3,MEDIO,0.5090333919156416,5.0,6.689583333,6.26,8.8,0,
RA-307,307,2023,3,MEDIO,0.5058347978910369,5.0,6.047333333,7.52,6.5,0,1.3143333330000004
RA-221,221,2023,3,MEDIO,0.5045694200351494,5.0,6.959916667,5.0,9.0,0,0.06791666699999954
RA-416,416,2023,3,MEDIO,0.49789982425307555,10.0,8.144425,2.52,9.8,0,0.23142499999999977
RA-346,346,2023,3,MEDIO,0.49143233743409487,10.0,7.305541667,8.14,9.4,1,-0.8374583330000007
RA-1147,1147,2023,3,MEDIO,0.4901318101933215,5.0,7.072983333,6.26,8.3,0,
RA-353,353,2023,3,MEDIO,0.47797012302284714,10.0,8.309016667,2.52,9.9,0,0.04501666700000051
RA-326,326,2023,3,MEDIO,0.47123901581722316,10.0,8.65075,3.14,9.4,0,0.43074999999999974
RA-1157,1157,2023,3,MEDIO,0.46790861159929703,5.0,7.086633333,6.26,8.8,0,
RA-1169,1169,2023,3,MEDIO,0.45195079086115997,5.0,7.213625,5.0,9.5,0,
RA-1149,1149,2023,3,MEDIO,0.4398506151142355,5.0,7.410108333,2.52,9.8,0,
RA-183,183,2023,3,MEDIO,0.424402460456942,5.0,7.586241667,2.52,9.7,0,0.28624166700000053
RA-305,305,2023,3,MEDIO,0.4239015817223198,5.0,6.394291667,7.52,8.9,0,0.33629166700000024
RA-1170,1170,2023,3,MEDIO,0.4239015817223198,5.0,6.874683333,7.52,7.7,0,
RA-1171,1171,2023,3,MEDIO,0.4235588752196837,5.0,7.856033333,5.0,8.4,0,
RA-411,411,2023,3,MEDIO,0.4199472759226713,10.0,7.779983333,7.52,9.0,0,0.5479833329999995
RA-240,240,2023,4,ALTO,0.8514323374340949,10.0,6.337966667,2.52,6.7,1,-0.6050333329999997
RA-308,308,2023,4,ALTO,0.8078031634446396,10.0,6.578558333,5.0,6.8,1,-0.35144166699999957
RA-215,215,2023,4,ALTO,0.777908611599297,10.0,7.166475,2.52,6.6,1,-0.005524999999999558
RA-1187,1187,2023,4,ALTO,0.7768365553602812,10.0,6.644475,2.52,6.9,0,
RA-1191,1191,2023,4,ALTO,0.7743585237258347,10.0,6.175333333,5.0,7.2,0,
RA-1193,1193,2023,4,ALTO,0.7673989455184533,10.0,6.018083333,5.0,7.8,0,
RA-149,149,2023,4,ALTO,0.7547363796133568,5.0,5.622266667,2.52,4.2,1,-0.7007333330000005
RA-200,200,2023,4,ALTO,0.7527592267135326,5.0,5.661166667,2.52,4.5,1,-0.04383333300000025
RA-262,262,2023,4,ALTO,0.7450878734622145,5.0,4.406458333,5.0,3.7,1,-0.3795416669999998
RA-244,244,2023,4,ALTO,0.7300878734622145,10.0,7.044333333,2.52,8.8,1,-1.4656666669999998
RA-276,276,2023,4,ALTO,0.728884007029877,10.0,6.690458333,2.52,8.5,0,1.1634583329999995
RA-218,218,2023,4,ALTO,0.7282161687170475,5.0,5.811541667,2.52,6.7,1,-0.28845833299999946
RA-220,220,2023,4,ALTO,0.7149121265377856,10.0,7.102016667,2.52,7.6,0,0.07401666700000042
RA-299,299,2023,4,ALTO,0.7141388400702988,10.0,6.796541667,2.52,9.6,1,-0.48145833299999996
RA-1181,1181,2023,4,ALTO,0.7080052724077329,10.0,6.971266667,2.52,8.3,0,
RA-322,322,2023,4,ALTO,0.7017838312829525,10.0,7.037808333,2.52,8.3,0,0.1788083330000001
RA-1190,1190,2023,4,ALTO,0.6968804920913885,10.0,6.330041667,5.0,9.2,0,
RA-313,313,2023,4,ALTO,0.6884710017574692,10.0,7.011091667,2.52,8.7,0,1.2110916669999998
RA-152,152,2023,4,ALTO,0.6872231985940247,5.0,6.30695,2.52,7.7,1,-0.40505000000000013
RA-1182,1182,2023,4,ALTO,0.6867047451669596,5.0,5.709808333,2.52,6.3,0,
RA-147,147,2023,4,ALTO,0.6863708260105448,5.0,5.5425,5.63,7.0,1,-1.9985
RA-181,181,2023,4,ALTO,0.678286467486819,10.0,7.671208333,2.52,8.3,1,-0.9517916669999993
RA-301,301,2023,4,ALTO,0.6670562390158172,10.0,6.760341667,7.52,5.4,1,-0.04165833299999999
RA-196,196,2023,4,ALTO,0.6636555360281196,10.0,7.560991667,2.52,9.0,1,-0.5630083330000009
RA-191,191,2023,4,ALTO,0.6601493848857646,10.0,7.263666667,2.52,9.7,1,-1.4763333330000004
RA-204,204,2023,4,ALTO,0.6557820738137082,10.0,7.557558333,2.52,7.9,0,0.6145583330000006
RA-251,251,2023,4,ALTO,0.651370826010545,5.0,6.665208333,2.52,8.0,1,-0.3567916670000004
RA-174,174,2023,4,ALTO,0.6485325131810193,5.0,6.1242,5.0,5.6,0,0.04919999999999991
RA-195,195,2023,4,ALTO,0.6479701230228472,10.0,7.60205,2.52,9.2,1,-0.41494999999999926
RA-178,178,2023,4,ALTO,0.6457644991212653,10.0,7.406658333,2.52,8.7,0,0.38165833299999985
RA-306,306,2023,4,ALTO,0.645237258347979,5.0,5.732375,6.26,7.9,1,-0.6946249999999994
RA-286,286,2023,4,ALTO,0.6390685413005273,5.0,5.713333333,5.0,7.5,0,0.2893333329999992
RA-397,397,2023,4,ALTO,0.6360105448154657,5.0,6.207083333,2.52,7.9,0,0.3550833329999996
RA-287,287,2023,4,ALTO,0.632609841827768,2.5,3.745541667,2.52,4.8,0,0.04554166699999973
RA-271,271,2023,4,ALTO,0.6302811950790862,5.0,6.140333333,2.52,9.3,1,-1.1146666669999998
RA-321,321,2023,4,ALTO,0.6245079086115993,10.0,7.695233333,2.52,9.4,1,-0.0967666669999998
RA-193,193,2023,4,ALTO,0.6217662565905098,10.0,7.718566667,2.52,9.4,1,-0.4364333329999992
RA-285,285,2023,4,ALTO,0.6205887521968365,2.5,5.380358333,2.52,4.6,0,0.3173583330000005
RA-278,278,2023,4,ALTO,0.6147188049209139,10.0,7.1935,5.63,9.8,1,-0.5474999999999994
RA-192,192,2023,4,ALTO,0.6138927943760984,5.0,6.616016667,5.0,6.2,0,1.6840166669999999
RA-270,270,2023,4,ALTO,0.6102987697715291,10.0,7.982633333,2.52,9.0,1,-0.24336666700000098
RA-1183,1183,2023,4,ALTO,0.6044815465729348,5.0,6.269541667,2.52,8.7,0,
RA-217,217,2023,4,ALTO,0.5991739894551845,5.0,6.96965,2.52,8.6,1,-0.42735000000000056
RA-1175,1175,2023,4,ALTO,0.5989191564147627,2.5,5.939858333,2.52,5.3,0,
RA-269,269,2023,4,ALTO,0.5959578207381372,10.0,8.116041667,2.52,9.0,1,-0.11495833300000058
RA-202,202,2023,4,ALTO,0.5916168717047452,5.0,6.791641667,2.52,7.9,0,1.5906416670000008
RA-186,186,2023,4,ALTO,0.5909753954305801,10.0,7.817541667,2.52,9.7,1,-0.014458332999999435
RA-141,141,2023,4,ALTO,0.5854042179261864,5.0,6.719791667,5.63,8.4,1,-0.39820833300000036
RA-159,159,2023,4,ALTO,0.584182776801406,5.0,6.805033333,2.52,8.1,0,0.3150333329999997
RA-211,211,2023,4,ALTO,0.5841212653778559,10.0,8.024791667,2.52,9.4,1,-0.4402083329999993
RA-1179,1179,2023,4,ALTO,0.5840773286467487,5.0,6.631333333,4.38,8.1,0,
RA-239,239,2023,4,ALTO,0.5799384885764499,5.0,6.411333333,5.0,8.4,0,1.839333333
RA-205,205,2023,4,ALTO,0.5740861159929701,5.0,6.857625,4.38,7.6,0,1.4856249999999998
RA-1194,1194,2023,4,ALTO,0.5711599297012302,10.0,7.671933333,5.0,9.0,0,
RA-1172,1172,2023,4,ALTO,0.5706854130052724,5.0,7.030108333,2.52,7.8,0,
RA-189,189,2023,4,ALTO,0.5702899824253076,10.0,7.727325,2.52,9.4,0,0.09832500000000088
RA-197,197,2023,4,ALTO,0.5675131810193322,10.0,7.967608333,2.52,9.8,1,-0.2503916669999997
RA-1192,1192,2023,4,ALTO,0.5642003514938488,5.0,6.780741667,2.52,8.7,0,
RA-1173,1173,2023,4,ALTO,0.5606942003514939,10.0,7.67285,2.52,9.7,0,
RA-180,180,2023,4,ALTO,0.5571265377855888,10.0,8.283216667,2.52,9.4,1,-0.15878333300000058
RA-1195,1195,2023,4,ALTO,0.5562653778558875,2.5,5.677291667,2.52,8.3,0,
RA-1186,1186,2023,4,BAIXO,0.3775659050966608,5.0,7.281433333,6.89,9.8,0,
RA-279,279,2023,4,BAIXO,0.3672407732864675,10.0,9.006266667,6.27,10.0,0,0.19126666700000072
RA-291,291,2023,4,BAIXO,0.36416520210896297,10.0,8.493058333,7.52,8.6,0,0.3710583330000006
RA-280,280,2023,4,BAIXO,0.3472934973637961,10.0,8.189225,7.52,9.5,0,0.14322500000000105
