RA,ra_num,ano_base,Fase_num,INDE_final,INDE_prev,delta_INDE,queda,IPS,IPS_prev
RA-1557,1557,2024,3,8.228500000033334,,,0,7.51,
RA-1558,1558,2024,4,7.643772047733333,,,0,8.755,
RA-1559,1559,2024,4,6.330428437666668,,,0,6.885,
RA-1560,1560,2024,4,8.4721031746,,,0,5.635,
RA-1561,1561,2024,4,7.9402206349333335,,,0,5.0,
RA-1562,1562,2024,4,5.458833333333334,,,0,5.01,
RA-1563,1563,2024,4,7.604211111133335,,,0,7.51,
RA-1564,1564,2024,4,5.0761468806000005,,,0,6.885,
RA-1565,1565,2024,4,5.816448179266667,,,0,7.51,
RA-1566,1566,2024,4,7.759243871133334,,,0,7.51,
RA-1567,1567,2024,4,7.913942087533334,,,0,7.51,
RA-1568,1568,2024,4,7.8003261438000004,,,0,7.51,
RA-1569,1569,2024,4,5.7191555556,,,0,6.26,
RA-1570,1570,2024,4,7.894084175066667,,,0,7.51,
RA-1571,1571,2024,4,7.2484555556,,,0,5.005,
RA-1572,1572,2024,4,8.080345634866667,,,0,7.51,
RA-1573,1573,2024,4,6.743847969266667,,,0,6.26,
RA-1574,1574,2024,4,7.777244180000001,,,0,7.51,
RA-1575,1575,2024,4,7.318459391466667,,,0,6.885,
RA-1576,1576,2024,4,7.4636202380666665,,,0,5.635,
RA-1577,1577,2024,4,6.305585581933334,,,0,7.51,
RA-1578,1578,2024,4,7.880605848,,,0,7.51,
RA-1579,1579,2024,4,7.894385710733333,,,0,5.635,
RA-1580,1580,2024,4,7.790523996266667,,,0,7.51,
RA-1581,1581,2024,4,6.9787022855,,,0,6.26,
RA-1582,1582,2024,4,6.472788888966667,,,0,6.255,
RA-1583,1583,2024,4,7.8197579711000005,,,0,6.26,
RA-1584,1584,2024,4,7.429837830666667,,,0,7.51,
RA-1585,1585,2024,4,6.730367016866668,,,0,7.51,
RA-1586,1586,2024,4,6.555764327466668,,,0,5.01,
RA-1587,1587,2024,4,7.34055,,,0,7.51,
RA-1588,1588,2024,4,7.303823728133333,,,0,7.51,
RA-1589,1589,2024,4,5.260851851866667,,,0,7.51,
RA-1590,1590,2024,4,8.1907875086,,,0,7.51,
RA-1591,1591,2024,4,6.1707952862,,,0,7.51,
RA-1592,1592,2024,4,6.812545479666667,,,0,7.51,
RA-1593,1593,2024,4,6.638525017333334,,,0,6.26,
RA-1594,1594,2024,4,5.731267287800001,,,0,6.26,
RA-1595,1595,2024,4,6.6599304233000005,,,0,6.26,
RA-1596,1596,2024,4,7.261016666766667,,,0,7.51,
RA-1597,1597,2024,4,6.7187063492,,,0,7.51,
RA-1598,1598,2024,5,8.4656285714,,,0,7.51,
RA-1599,1599,2024,5,7.6059333333333345,,,0,7.51,
RA-1600,1600,2024,5,6.750618518533334,,,0,6.26,
RA-1601,1601,2024,5,7.2431,,,0,7.51,
RA-1602,1602,2024,5,8.041889814800001,,,0,7.51,
RA-1603,1603,2024,5,7.836518518466668,,,0,7.51,
RA-1604,1604,2024,5,8.0118555556,,,0,7.51,
RA-1605,1605,2024,5,4.920488888866667,,,0,7.51,
RA-1606,1606,2024,5,5.8216796296,,,0,7.51,
RA-1607,1607,2024,5,4.899894444466667,,,0,5.635,
RA-1608,1608,2024,5,7.072539814866667,,,0,7.51,
RA-1609,1609,2024,5,7.577233333233334,,,0,7.51,
RA-1610,1610,2024,5,6.7023729275666675,,,0,7.51,
RA-1611,1611,2024,5,6.4589186218000005,,,0,7.51,
RA-1612,1612,2024,5,7.014528571366666,,,0,7.51,
RA-1613,1613,2024,5,6.085471428700001,,,0,7.51,
RA-1614,1614,2024,5,6.787898989933334,,,0,7.51,
RA-1615,1615,2024,5,8.417533333333333,,,0,7.51,
RA-1616,1616,2024,5,7.147738235266668,,,0,7.51,
RA-1617,1617,2024,5,4.926285714266666,,,0,7.51,
RA-1618,1618,2024,5,7.0487660130666665,,,0,7.51,
RA-1619,1619,2024,5,7.393951851866667,,,0,7.51,
RA-1620,1620,2024,5,6.652766666666667,,,0,7.51,
RA-1621,1621,2024,5,8.107033333366667,,,0,6.26,
RA-1622,1622,2024,5,8.429066666633334,,,0,7.51,
RA-1623,1623,2024,6,7.7609537037333345,,,0,6.26,
RA-1624,1624,2024,6,7.743213492066667,,,0,7.51,
RA-1625,1625,2024,6,6.888194089266667,,,0,7.51,
RA-1626,1626,2024,6,8.541085606066668,,,0,7.51,
RA-1627,1627,2024,6,7.481547222200001,,,0,7.51,
RA-1628,1628,2024,6,7.500131368600001,,,0,7.51,
RA-1629,1629,2024,6,7.560550529133334,,,0,7.51,
RA-1630,1630,2024,6,8.583133333333334,,,0,7.51,
RA-1631,1631,2024,6,8.186433333333333,,,0,7.51,
RA-1632,1632,2024,6,8.389333333333335,,,0,7.51,
RA-1633,1633,2024,8,,,,0,,
RA-1634,1634,2024,8,,,,0,,
RA-1635,1635,2024,8,,,,0,,
RA-1636,1636,2024,8,,,,0,,
RA-1637,1637,2024,9,,,,0,,
RA-1638,1638,2024,9,,,,0,,
RA-1639,1639,2024,9,,,,0,,
RA-1640,1640,2024,9,,,,0,,
RA-1641,1641,2024,9,,,,0,,
RA-1642,1642,2024,9,,,,0,,
RA-1643,1643,2024,9,,,,0,,
RA-1644,1644,2024,9,,,,0,,
RA-1645,1645,2024,9,,,,0,,
RA-1646,1646,2024,9,,,,0,,
RA-1647,1647,2024,9,,,,0,,
RA-1648,1648,2024,9,,,,0,,
RA-1649,1649,2024,9,,,,0,,
RA-1650,1650,2024,9,,,,0,,
RA-1651,1651,2024,9,,,,0,,
RA-1652,1652,2024,9,,,,0,,
RA-1653,1653,2024,9,,,,0,,
RA-1654,1654,2024,9,,,,0,,
RA-1655,1655,2024,9,,,,0,,
RA-1656,1656,2024,9,,,,0,,
RA-1657,1657,2024,9,,,,0,,
RA-1658,1658,2024,9,,,,0,,
RA-1659,1659,2024,9,,,,0,,
RA-1660,1660,2024,9,,,,0,,
RA-1661,1661,2024,9,,,,0,,
